fat_id,path,start,end,size,class,note
5616,/voice/NA00_2907_001_003.adx,118571008,118622348,51340,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.57 s"
5617,/voice/NA00_2907_001_003.ahx,118622720,118650246,27526,audio,"CRI AHX, 1 ch, 16364 Hz, 6.05 s"
5618,/voice/NA00_2907_001_006.adx,118650368,118657050,6682,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.72 s"
5619,/voice/NA00_2907_001_006.ahx,118657536,118661801,4265,audio,"CRI AHX, 1 ch, 16364 Hz, 0.72 s"
5620,/voice/NA00_2907_001_008.adx,118662144,118670212,8068,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.87 s"
5621,/voice/NA00_2907_001_008.ahx,118670336,118675299,4963,audio,"CRI AHX, 1 ch, 16364 Hz, 0.83 s"
5622,/voice/NA00_2907_001_010.adx,118675456,118724996,49540,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.38 s"
5623,/voice/NA00_2907_001_010.ahx,118725120,118746438,21318,audio,"CRI AHX, 1 ch, 16364 Hz, 4.78 s"
5624,/voice/NA00_2907_001_010_1.adx,118746624,118773196,26572,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.88 s"
5625,/voice/NA00_2907_001_010_1.ahx,118773248,118787614,14366,audio,"CRI AHX, 1 ch, 16364 Hz, 2.86 s"
5626,/voice/NA00_2907_001_013.adx,118788096,118801618,13522,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.46 s"
5627,/voice/NA00_2907_001_013.ahx,118801920,118806859,4939,audio,"CRI AHX, 1 ch, 16364 Hz, 1.45 s"
5628,/voice/NA00_2907_001_014.adx,118807040,118820670,13630,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.47 s"
5629,/voice/NA00_2907_001_014.ahx,118820864,118826681,5817,audio,"CRI AHX, 1 ch, 16364 Hz, 1.48 s"
5630,/voice/NA00_2907_001_021.adx,118827008,118830918,3910,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.42 s"
5631,/voice/NA00_2907_001_021.ahx,118831104,118833635,2531,audio,"CRI AHX, 1 ch, 16364 Hz, 0.42 s"
5632,/voice/NA00_2907_001_021_1.adx,118833664,118887272,53608,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.82 s"
5633,/voice/NA00_2907_001_021_1.ahx,118887424,118912960,25536,audio,"CRI AHX, 1 ch, 16364 Hz, 6.06 s"
5634,/voice/NA00_2907_001_021_2.adx,118913024,118934034,21010,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.28 s"
5635,/voice/NA00_2907_001_021_2.ahx,118934528,118945228,10700,audio,"CRI AHX, 1 ch, 16364 Hz, 2.27 s"
5636,/voice/NA00_2907_001_023.adx,118945280,119003748,58468,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.35 s"
5637,/voice/NA00_2907_001_023.ahx,119004160,119030548,26388,audio,"CRI AHX, 1 ch, 16364 Hz, 6.20 s"
5638,/voice/NA00_2907_001_030.adx,119030784,119090296,59512,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.46 s"
5639,/voice/NA00_2907_001_030.ahx,119090688,119117614,26926,audio,"CRI AHX, 1 ch, 16364 Hz, 6.28 s"
5640,/voice/NA00_2907_001_030_1.adx,119117824,119122868,5044,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.54 s"
5641,/voice/NA00_2907_001_030_1.ahx,119122944,119126302,3358,audio,"CRI AHX, 1 ch, 16364 Hz, 0.55 s"
5642,/voice/NA00_2907_001_032.adx,119126528,119178246,51718,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.61 s"
5643,/voice/NA00_2907_001_032.ahx,119178752,119206233,27481,audio,"CRI AHX, 1 ch, 16364 Hz, 5.60 s"
5644,/voice/NA00_2907_001_035.adx,119206400,119295702,89302,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 9.69 s"
5645,/voice/NA00_2907_001_035.ahx,119296000,119329228,33228,audio,"CRI AHX, 1 ch, 16364 Hz, 9.57 s"
5646,/voice/NA00_2907_001_035_1.adx,119329280,119331606,2326,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.25 s"
5647,/voice/NA00_2907_001_035_1.ahx,119331840,119333394,1554,audio,"CRI AHX, 1 ch, 16364 Hz, 0.27 s"
5648,/voice/NA00_2907_001_037.adx,119333888,119343162,9274,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.00 s"
5649,/voice/NA00_2907_001_037.ahx,119343616,119343879,263,audio,"CRI AHX, 1 ch, 16364 Hz, 1.00 s"
5650,/voice/NA00_2907_001_039.adx,119344128,119380924,36796,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.99 s"
5651,/voice/NA00_2907_001_039.ahx,119380992,119399781,18789,audio,"CRI AHX, 1 ch, 16364 Hz, 3.97 s"
5652,/voice/NA00_2907_001_041.adx,119399936,119478960,79024,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 8.58 s"
5653,/voice/NA00_2907_001_041.ahx,119479296,119516629,37333,audio,"CRI AHX, 1 ch, 16364 Hz, 8.09 s"
5654,/voice/NA00_2907_001_043.adx,119516672,119550552,33880,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.67 s"
5655,/voice/NA00_2907_001_043.ahx,119550976,119570971,19995,audio,"CRI AHX, 1 ch, 16364 Hz, 3.61 s"
5656,/voice/NA00_2907_001_045.adx,119571456,119654440,82984,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 9.01 s"
5657,/voice/NA00_2907_001_045.ahx,119654912,119692458,37546,audio,"CRI AHX, 1 ch, 16364 Hz, 8.36 s"
5658,/voice/NA00_2907_001_047.adx,119692800,119697466,4666,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.50 s"
5659,/voice/NA00_2907_001_047.ahx,119697920,119700916,2996,audio,"CRI AHX, 1 ch, 16364 Hz, 0.49 s"
5660,/voice/NA00_2907_001_050.adx,119700992,119711490,10498,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.13 s"
5661,/voice/NA00_2907_001_050.ahx,119711744,119718746,7002,audio,"CRI AHX, 1 ch, 16364 Hz, 1.17 s"
5662,/voice/NA00_2907_001_050_1.adx,119718912,119757760,38848,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.21 s"
5663,/voice/NA00_2907_001_050_1.ahx,119757824,119780817,22993,audio,"CRI AHX, 1 ch, 16364 Hz, 4.04 s"
5664,/voice/NA00_2907_001_052.adx,119780864,119841726,60862,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.60 s"
5665,/voice/NA00_2907_001_052.ahx,119841792,119870716,28924,audio,"CRI AHX, 1 ch, 16364 Hz, 6.44 s"
5666,/voice/NA00_2907_001_055.adx,119870976,119905774,34798,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.77 s"
5667,/voice/NA00_2907_001_055.ahx,119905792,119926317,20525,audio,"CRI AHX, 1 ch, 16364 Hz, 3.78 s"
5668,/voice/NA00_2907_001_057.adx,119926784,119968800,42016,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.56 s"
5669,/voice/NA00_2907_001_057.ahx,119969280,119990392,21112,audio,"CRI AHX, 1 ch, 16364 Hz, 4.25 s"
5670,/voice/NA00_2907_001_059.adx,119990784,120027148,36364,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.94 s"
5671,/voice/NA00_2907_001_059.ahx,120027648,120045786,18138,audio,"CRI AHX, 1 ch, 16364 Hz, 4.10 s"
5672,/voice/NA00_2907_001_060.adx,120046080,120064876,18796,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.03 s"
5673,/voice/NA00_2907_001_060.ahx,120065024,120070167,5143,audio,"CRI AHX, 1 ch, 16364 Hz, 1.37 s"
5674,/voice/NA00_2907_001_061.adx,120070656,120095824,25168,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.73 s"
5675,/voice/NA00_2907_001_061.ahx,120096256,120107967,11711,audio,"CRI AHX, 1 ch, 16364 Hz, 2.51 s"
5676,/voice/NA00_2907_001_066.adx,120108032,120111258,3226,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.34 s"
5677,/voice/NA00_2907_001_066.ahx,120111616,120113537,1921,audio,"CRI AHX, 1 ch, 16364 Hz, 0.32 s"
5678,/voice/NA00_2907_001_070.adx,120113664,120126826,13162,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.42 s"
5679,/voice/NA00_2907_001_070.ahx,120126976,120134827,7851,audio,"CRI AHX, 1 ch, 16364 Hz, 1.41 s"
5680,/voice/NA00_2907_001_072.adx,120135168,120152038,16870,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.83 s"
5681,/voice/NA00_2907_001_072.ahx,120152064,120162795,10731,audio,"CRI AHX, 1 ch, 16364 Hz, 1.82 s"
5682,/voice/NA00_2907_002_002.adx,120162816,120198064,35248,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.82 s"
5683,/voice/NA00_2907_002_002.ahx,120198144,120218685,20541,audio,"CRI AHX, 1 ch, 16364 Hz, 3.99 s"
5684,/voice/NA00_2907_002_009.adx,120219136,120257966,38830,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.21 s"
5685,/voice/NA00_2907_002_009.ahx,120258048,120276993,18945,audio,"CRI AHX, 1 ch, 16364 Hz, 4.18 s"
5686,/voice/NA00_2907_002_011.adx,120277504,120292232,14728,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.59 s"
5687,/voice/NA00_2907_002_011.ahx,120292352,120302381,10029,audio,"CRI AHX, 1 ch, 16364 Hz, 1.65 s"
5688,/voice/NA00_2907_002_022.adx,120302592,120328678,26086,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.83 s"
5689,/voice/NA00_2907_002_022.ahx,120328704,120342193,13489,audio,"CRI AHX, 1 ch, 16364 Hz, 2.91 s"
5690,/voice/NA00_2907_002_029.adx,120342528,120372988,30460,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.30 s"
5691,/voice/NA00_2907_002_029.ahx,120373248,120388300,15052,audio,"CRI AHX, 1 ch, 16364 Hz, 3.31 s"
5692,/voice/NA00_2907_002_031.adx,120388608,120435376,46768,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.07 s"
5693,/voice/NA00_2907_002_031.ahx,120435712,120459093,23381,audio,"CRI AHX, 1 ch, 16364 Hz, 5.09 s"
5694,/voice/NA00_2907_002_033.adx,120459264,120481516,22252,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.41 s"
5695,/voice/NA00_2907_002_033.ahx,120481792,120493744,11952,audio,"CRI AHX, 1 ch, 16364 Hz, 2.37 s"
5696,/voice/NA00_2907_002_034.adx,120494080,120532262,38182,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.14 s"
5697,/voice/NA00_2907_002_034.ahx,120532480,120552843,20363,audio,"CRI AHX, 1 ch, 16364 Hz, 4.16 s"
5698,/voice/NA00_2907_002_036.adx,120552960,120597118,44158,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.79 s"
5699,/voice/NA00_2907_002_036.ahx,120597504,120619589,22085,audio,"CRI AHX, 1 ch, 16364 Hz, 5.32 s"
5700,/voice/NA00_2907_002_063.adx,120620032,120638594,18562,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.01 s"
5701,/voice/NA00_2907_002_063.ahx,120638976,120651093,12117,audio,"CRI AHX, 1 ch, 16364 Hz, 2.01 s"
5702,/voice/NA00_2907_002_071.adx,120651264,120669916,18652,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.02 s"
5703,/voice/NA00_2907_002_071.ahx,120670208,120680830,10622,audio,"CRI AHX, 1 ch, 16364 Hz, 2.00 s"
5704,/voice/NA00_2907_002_073.adx,120680960,120710664,29704,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.22 s"
5705,/voice/NA00_2907_002_073.ahx,120711168,120727365,16197,audio,"CRI AHX, 1 ch, 16364 Hz, 3.20 s"
5706,/voice/NA00_2907_002_073_1.adx,120727552,120736178,8626,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 0.93 s"
5707,/voice/NA00_2907_002_073_1.ahx,120736256,120741799,5543,audio,"CRI AHX, 1 ch, 16364 Hz, 0.91 s"
5708,/voice/NA00_2907_003_012.adx,120741888,120770062,28174,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.05 s"
5709,/voice/NA00_2907_003_012.ahx,120770560,120784434,13874,audio,"CRI AHX, 1 ch, 16364 Hz, 3.06 s"
5710,/voice/NA00_2907_003_019.adx,120784896,120816220,31324,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.40 s"
5711,/voice/NA00_2907_003_019.ahx,120816640,120832355,15715,audio,"CRI AHX, 1 ch, 16364 Hz, 3.38 s"
5712,/voice/NA00_2907_003_025.adx,120832512,120854818,22306,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.42 s"
5713,/voice/NA00_2907_003_025.ahx,120855040,120865826,10786,audio,"CRI AHX, 1 ch, 16364 Hz, 2.45 s"
5714,/voice/NA00_2907_003_038.adx,120866304,120892210,25906,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.81 s"
5715,/voice/NA00_2907_003_038.ahx,120892416,120906687,14271,audio,"CRI AHX, 1 ch, 16364 Hz, 3.21 s"
5716,/voice/NA00_2907_003_040.adx,120906752,120975912,69160,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 7.51 s"
5717,/voice/NA00_2907_003_040.ahx,120976384,121011256,34872,audio,"CRI AHX, 1 ch, 16364 Hz, 7.42 s"
5718,/voice/NA00_2907_003_042.adx,121011712,121021922,10210,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.10 s"
5719,/voice/NA00_2907_003_042.ahx,121021952,121028185,6233,audio,"CRI AHX, 1 ch, 16364 Hz, 1.07 s"
5720,/voice/NA00_2907_003_042_1.adx,121028608,121041284,12676,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.37 s"
5721,/voice/NA00_2907_003_042_1.ahx,121041408,121049735,8327,audio,"CRI AHX, 1 ch, 16364 Hz, 1.38 s"
5722,/voice/NA00_2907_003_064.adx,121050112,121085072,34960,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.79 s"
5723,/voice/NA00_2907_003_064.ahx,121085440,121101479,16039,audio,"CRI AHX, 1 ch, 16364 Hz, 3.73 s"
5724,/voice/NA00_2907_003_065.adx,121101824,121155270,53446,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.80 s"
5725,/voice/NA00_2907_003_065.ahx,121155584,121180707,25123,audio,"CRI AHX, 1 ch, 16364 Hz, 5.56 s"
5726,/voice/NA00_2907_003_068.adx,121181184,121200214,19030,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.06 s"
5727,/voice/NA00_2907_003_068.ahx,121200640,121211055,10415,audio,"CRI AHX, 1 ch, 16364 Hz, 2.34 s"
5728,/voice/NA00_2907_004_017.adx,121211392,121237208,25816,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.80 s"
5729,/voice/NA00_2907_004_017.ahx,121237504,121250821,13317,audio,"CRI AHX, 1 ch, 16364 Hz, 2.82 s"
5730,/voice/NA00_2907_004_024.adx,121251328,121328102,76774,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 8.33 s"
5731,/voice/NA00_2907_004_024.ahx,121328128,121366222,38094,audio,"CRI AHX, 1 ch, 16364 Hz, 7.95 s"
5732,/voice/NA00_2907_004_024_1.adx,121366528,121405916,39388,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.27 s"
5733,/voice/NA00_2907_004_024_1.ahx,121405952,121427569,21617,audio,"CRI AHX, 1 ch, 16364 Hz, 3.96 s"
5734,/voice/NA00_2907_004_026.adx,121427968,121500602,72634,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 7.88 s"
5735,/voice/NA00_2907_004_026.ahx,121500672,121535038,34366,audio,"CRI AHX, 1 ch, 16364 Hz, 7.85 s"
5736,/voice/NA00_2907_004_026_1.adx,121535488,121602542,67054,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 7.28 s"
5737,/voice/NA00_2907_004_026_1.ahx,121602560,121640524,37964,audio,"CRI AHX, 1 ch, 16364 Hz, 7.24 s"
5738,/voice/NA00_2907_004_044.adx,121640960,121657236,16276,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.76 s"
5739,/voice/NA00_2907_004_044.ahx,121657344,121666326,8982,audio,"CRI AHX, 1 ch, 16364 Hz, 1.50 s"
5740,/voice/NA00_2907_004_046.adx,121666560,121675960,9400,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.01 s"
5741,/voice/NA00_2907_004_046.ahx,121676288,121682430,6142,audio,"CRI AHX, 1 ch, 16364 Hz, 1.06 s"
5742,/voice/NA00_2907_004_046_1.adx,121682432,121746336,63904,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.94 s"
5743,/voice/NA00_2907_004_046_1.ahx,121746432,121778390,31958,audio,"CRI AHX, 1 ch, 16364 Hz, 6.77 s"
5744,/voice/NA00_2907_004_048.adx,121778688,121824610,45922,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.98 s"
5745,/voice/NA00_2907_004_048.ahx,121824768,121848662,23894,audio,"CRI AHX, 1 ch, 16364 Hz, 4.92 s"
5746,/voice/NA00_2907_004_062.adx,121848832,121912232,63400,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.88 s"
5747,/voice/NA00_2907_004_062.ahx,121912320,121944447,32127,audio,"CRI AHX, 1 ch, 16364 Hz, 6.43 s"
5748,/voice/NA00_2907_004_062_1.adx,121944576,121979266,34690,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.76 s"
5749,/voice/NA00_2907_004_062_1.ahx,121979392,121999198,19806,audio,"CRI AHX, 1 ch, 16364 Hz, 3.57 s"
5750,/voice/NA00_2907_004_067.adx,121999360,122020136,20776,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.25 s"
5751,/voice/NA00_2907_004_067.ahx,122020352,122033470,13118,audio,"CRI AHX, 1 ch, 16364 Hz, 2.25 s"
5752,/voice/NA00_2907_005_015.adx,122033664,122064466,30802,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.34 s"
5753,/voice/NA00_2907_005_015.ahx,122064896,122078460,13564,audio,"CRI AHX, 1 ch, 16364 Hz, 3.34 s"
5754,/voice/NA00_2907_005_020.adx,122078720,122106354,27634,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.00 s"
5755,/voice/NA00_2907_005_020.ahx,122106368,122119216,12848,audio,"CRI AHX, 1 ch, 16364 Hz, 3.00 s"
5756,/voice/NA00_2907_005_028.adx,122119680,122179084,59404,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.45 s"
5757,/voice/NA00_2907_005_028.ahx,122179584,122208648,29064,audio,"CRI AHX, 1 ch, 16364 Hz, 6.45 s"
5758,/voice/NA00_2907_005_049.adx,122208768,122235916,27148,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.94 s"
5759,/voice/NA00_2907_005_049.ahx,122236416,122249685,13269,audio,"CRI AHX, 1 ch, 16364 Hz, 2.94 s"
5760,/voice/NA00_2907_005_051.adx,122249728,122297990,48262,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.24 s"
5761,/voice/NA00_2907_005_051.ahx,122298368,122325884,27516,audio,"CRI AHX, 1 ch, 16364 Hz, 5.24 s"
5762,/voice/NA00_2907_005_053.adx,122326016,122353524,27508,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.98 s"
5763,/voice/NA00_2907_005_053.ahx,122353664,122366281,12617,audio,"CRI AHX, 1 ch, 16364 Hz, 2.98 s"
5764,/voice/NA00_2907_005_069.adx,122366464,122402972,36508,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.96 s"
5765,/voice/NA00_2907_005_069.ahx,122403328,122420814,17486,audio,"CRI AHX, 1 ch, 16364 Hz, 3.96 s"
5766,/voice/NA00_2907_006_016.adx,122421248,122448900,27652,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.00 s"
5767,/voice/NA00_2907_006_016.ahx,122449408,122465387,15979,audio,"CRI AHX, 1 ch, 16364 Hz, 3.01 s"
5768,/voice/NA00_2907_006_018.adx,122465792,122506044,40252,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 4.37 s"
5769,/voice/NA00_2907_006_018.ahx,122506240,122529443,23203,audio,"CRI AHX, 1 ch, 16364 Hz, 4.37 s"
5770,/voice/NA00_2907_006_027.adx,122529792,122592544,62752,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 6.81 s"
5771,/voice/NA00_2907_006_027.ahx,122592768,122625213,32445,audio,"CRI AHX, 1 ch, 16364 Hz, 6.73 s"
5772,/voice/NA00_2907_006_054.adx,122625536,122650236,24700,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.68 s"
5773,/voice/NA00_2907_006_054.ahx,122650624,122666337,15713,audio,"CRI AHX, 1 ch, 16364 Hz, 2.69 s"
5774,/voice/NA00_2907_006_056.adx,122666496,122712652,46156,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.01 s"
5775,/voice/NA00_2907_006_056.ahx,122713088,122740461,27373,audio,"CRI AHX, 1 ch, 16364 Hz, 5.03 s"
5776,/voice/NA00_2907_006_056_1.adx,122740736,122774274,33538,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 3.64 s"
5777,/voice/NA00_2907_006_056_1.ahx,122774528,122791953,17425,audio,"CRI AHX, 1 ch, 16364 Hz, 3.63 s"
5778,/voice/NA00_2907_006_058.adx,122792448,122847532,55084,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.98 s"
5779,/voice/NA00_2907_006_058.ahx,122847744,122876532,28788,audio,"CRI AHX, 1 ch, 16364 Hz, 5.97 s"
5780,/voice/NA00_2907_006_074.adx,122876928,122899918,22990,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 2.49 s"
5781,/voice/NA00_2907_006_074.ahx,122899968,122911564,11596,audio,"CRI AHX, 1 ch, 16364 Hz, 2.24 s"
5782,/voice/NA00_2907_008_005.adx,122911744,122921414,9670,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 1.04 s"
5783,/voice/NA00_2907_008_005.ahx,122921472,122927330,5858,audio,"CRI AHX, 1 ch, 16364 Hz, 1.00 s"
5784,/voice/NA00_2907_008_007.adx,122927616,123019816,92200,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 10.01 s"
5785,/voice/NA00_2907_008_007.ahx,123020288,123054009,33721,audio,"CRI AHX, 1 ch, 16364 Hz, 11.76 s"
5786,/voice/NA00_2907_014_001.adx,123054080,123106770,52690,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.72 s"
5787,/voice/NA00_2907_014_001.ahx,123106816,123135835,29019,audio,"CRI AHX, 1 ch, 16364 Hz, 5.72 s"
5788,/voice/NA00_2907_014_004.adx,123136000,123184928,48928,audio,"CRI ADX ADPCM, 1 ch, 16364 Hz, 5.31 s"
5789,/voice/NA00_2907_014_004.ahx,123185152,123203433,18281,audio,"CRI AHX, 1 ch, 16364 Hz, 5.03 s"
5790,/voice/NA00_3001_001_004.ahx,123203584,123231689,28105,audio,"CRI AHX, 1 ch, 16364 Hz, 6.98 s"
5791,/voice/NA00_3001_001_006.ahx,123231744,123255371,23627,audio,"CRI AHX, 1 ch, 16364 Hz, 5.39 s"
5792,/voice/NA00_3001_001_014.ahx,123255808,123262907,7099,audio,"CRI AHX, 1 ch, 16364 Hz, 1.97 s"
5793,/voice/NA00_3001_001_022.ahx,123262976,123272391,9415,audio,"CRI AHX, 1 ch, 16364 Hz, 1.75 s"
5794,/voice/NA00_3001_001_024.ahx,123272704,123283656,10952,audio,"CRI AHX, 1 ch, 16364 Hz, 2.03 s"
5795,/voice/NA00_3001_001_035.ahx,123283968,123295434,11466,audio,"CRI AHX, 1 ch, 16364 Hz, 2.57 s"
5796,/voice/NA00_3001_001_039.ahx,123295744,123306332,10588,audio,"CRI AHX, 1 ch, 16364 Hz, 2.09 s"
5797,/voice/NA00_3001_001_041.ahx,123306496,123332368,25872,audio,"CRI AHX, 1 ch, 16364 Hz, 5.73 s"
5798,/voice/NA00_3001_001_046.ahx,123332608,123335162,2554,audio,"CRI AHX, 1 ch, 16364 Hz, 0.40 s"
5799,/voice/NA00_3001_001_048.ahx,123335168,123352860,17692,audio,"CRI AHX, 1 ch, 16364 Hz, 3.72 s"
5800,/voice/NA00_3001_001_049.ahx,123353088,123355236,2148,audio,"CRI AHX, 1 ch, 16364 Hz, 0.33 s"
5801,/voice/NA00_3001_001_051.ahx,123355648,123358602,2954,audio,"CRI AHX, 1 ch, 16364 Hz, 0.50 s"
5802,/voice/NA00_3001_002_003.ahx,123358720,123369120,10400,audio,"CRI AHX, 1 ch, 16364 Hz, 2.12 s"
5803,/voice/NA00_3001_002_007.ahx,123369472,123378300,8828,audio,"CRI AHX, 1 ch, 16364 Hz, 1.82 s"
5804,/voice/NA00_3001_002_020.ahx,123378688,123406135,27447,audio,"CRI AHX, 1 ch, 16364 Hz, 6.19 s"
5805,/voice/NA00_3001_002_027.ahx,123406336,123416647,10311,audio,"CRI AHX, 1 ch, 16364 Hz, 1.74 s"
5806,/voice/NA00_3001_002_030.ahx,123417088,123427814,10726,audio,"CRI AHX, 1 ch, 16364 Hz, 2.07 s"
5807,/voice/NA00_3001_002_036.ahx,123427840,123448173,20333,audio,"CRI AHX, 1 ch, 16364 Hz, 3.65 s"
5808,/voice/NA00_3001_002_038.ahx,123448320,123450287,1967,audio,"CRI AHX, 1 ch, 16364 Hz, 0.31 s"
5809,/voice/NA00_3001_002_043.ahx,123450368,123478231,27863,audio,"CRI AHX, 1 ch, 16364 Hz, 5.82 s"
5810,/voice/NA00_3001_002_045.ahx,123478528,123483027,4499,audio,"CRI AHX, 1 ch, 16364 Hz, 0.85 s"
5811,/voice/NA00_3001_002_048.ahx,123483136,123510439,27303,audio,"CRI AHX, 1 ch, 16364 Hz, 6.65 s"
5812,/voice/NA00_3001_002_050.ahx,123510784,123534519,23735,audio,"CRI AHX, 1 ch, 16364 Hz, 5.88 s"
5813,/voice/NA00_3001_002_050_1.ahx,123534848,123537413,2565,audio,"CRI AHX, 1 ch, 16364 Hz, 0.45 s"
5814,/voice/NA00_3001_002_052.ahx,123537920,123540939,3019,audio,"CRI AHX, 1 ch, 16364 Hz, 0.50 s"
5815,/voice/NA00_3001_003_009.ahx,123540992,123570173,29181,audio,"CRI AHX, 1 ch, 16364 Hz, 5.96 s"
5816,/voice/NA00_3001_003_016.ahx,123570176,123585129,14953,audio,"CRI AHX, 1 ch, 16364 Hz, 3.23 s"
5817,/voice/NA00_3001_003_037.ahx,123585536,123608917,23381,audio,"CRI AHX, 1 ch, 16364 Hz, 4.42 s"
5818,/voice/NA00_3001_003_040.ahx,123609088,123642872,33784,audio,"CRI AHX, 1 ch, 16364 Hz, 6.83 s"
5819,/voice/NA00_3001_003_042.ahx,123642880,123650522,7642,audio,"CRI AHX, 1 ch, 16364 Hz, 1.75 s"
5820,/voice/NA00_3001_003_042_1.ahx,123650560,123665106,14546,audio,"CRI AHX, 1 ch, 16364 Hz, 2.95 s"
